date,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,temperature_2m_max,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_max,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,pressure_msl_min,pressure_msl_max,pressure_msl_mean,snowfall_water_equivalent_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,et0_fao_evapotranspiration_sum,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,cloud_cover_mean,cloud_cover_max,cloud_cover_min,C2_discharge_lag1,C2_discharge_lag2,precip_rolling_7d,precip_rolling_15d,soil_moisture_rolling_7d_avg,month
2000-01-15 00:00:00+07:00,-2.274012751262527,-1.114760489458846,-0.22985639822298692,-1.925540254940611,0.3658374395863849,-0.739485084947943,-1.3309111836763294,0.39753670746476555,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-1.1298600043863116,2.5960052991129987,0.5244142939609925,0.2548820417105991,5.129060368549064e-05,-0.9488487162403735,0.28264848556887845,-0.6472086478702018,-0.8460058262479585,-0.4867646559512988,-1.0202492624232862,-0.43072952674007325,-1.48082235030427,-1.3601697890399418,-1.5457332665686359,1.1902711837032653,0.03802544316053741,0.16335386638146865,0.2665434902491858,2.5960052991129987,-1.2360718112869091,-1.1132669526756787,-0.8581843028313422,-0.24988761487738417,-1.1376421131512366,0.26204464174265557,0.1628422435998409,0.041600019329848095,0.0,0.31466126014605067,-1.6363411264027667,-0.9640818609735492,0.2548820417105991,-1.7720466773042531,-1.3699373890067725,-1.5081067720222145,-1.978050910602865,-2.9189467709177976,-0.9994777494404072,-0.941475739493259,-0.9259346619468477,-0.805946492275536,-0.9709159081569748,0.05105897151308983,-1.5969609412239372
2000-01-16 00:00:00+07:00,-2.417566825285104,-1.4445765129492802,-0.6798454854370686,-2.0551020170406495,0.2790628738877306,-0.9786549604081614,-1.3190417776038934,0.40090556399772936,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-1.2227052542586248,2.514378503279179,0.5974842112356845,0.3017072944041329,-0.020921465476409103,-0.97226987520455,0.2609866082273562,-0.6581656534066308,-0.9104784345605432,-0.6694622896712895,-1.0110643488812021,-0.6345909415914882,-1.8513960139324022,-1.8934956881384515,-1.7391355738809067,1.3707403623750483,0.36011702004493135,0.5297855603869154,0.5028844163208389,2.514378503279179,-1.2360718112869091,-1.191342301708101,-0.7088832023070638,-0.17546786671811002,-0.5461053475627556,0.5000902137279287,0.5307173523332885,0.36403240757242494,0.0,0.25457019125202346,-1.9390471514949135,-1.1448871184526115,0.3017072944041329,-2.420446180579196,-1.8502328447359182,-1.9093956997465475,-1.8208157255249242,-3.10329321523775,-0.9994777494404072,-0.9446676600320708,-0.9412617174218906,-0.805946492275536,-0.9709159081569748,0.03421819989800293,-1.5969609412239372
2000-01-17 00:00:00+07:00,-2.5201054495869446,-1.4788648904277537,-0.575110409171541,-2.230603576452575,0.2790628738877306,-0.9580531767217945,-1.3068305835240097,0.40436576095814863,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-1.0991217975127392,2.4687593463800335,0.5597707055455211,0.3420493475354489,-0.04096991187498845,-0.9909201113183371,0.23977380405678222,-0.6682098764871038,-0.9514781559926727,-0.7106672991183729,-1.0168084334257919,-0.7621136310360045,-1.9083377445477478,-1.9044777939208324,-1.973687743290326,1.1897304823026003,0.3985434250040748,0.47337430932729496,0.5925790792406577,2.4687593463800335,-1.0092617474253998,-1.110478547353092,-0.6044343435697161,-0.17546786671811002,0.025568805125461263,0.5893573032223977,0.4741211817589293,0.4023242167875065,0.0,-0.24365866952839318,-1.6722831755497887,-1.2976149981581064,0.3420493475354489,-1.8991838348091439,-2.1601000610398,-1.963021513025661,-1.937734191683661,-1.951127938238047,-0.9994777494404072,-0.9434297680024171,-0.9444534817179361,-0.805946492275536,-0.9709159081569748,0.01709592516095541,-1.5969609412239372
2000-01-18 00:00:00+07:00,-1.3306574076855961,-0.8105335472006979,-0.21323288815850486,-1.3287102112046874,-0.1548099546055412,-0.5952691594215861,-1.2942879043517161,0.4079143591738546,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-0.9873956162653181,-0.47831995906611086,0.043567096411409184,-0.2908457477992262,-0.057905455921606924,-1.0087038532401487,0.2217214091920284,-0.6755155330442557,-0.9022639550213735,-0.40124349427461115,-1.0340340732604336,-0.643267064880521,-1.1476207797432327,-0.9312749161533249,-1.4262177243142204,0.2847845795275501,0.6112654140692918,0.7577029211636248,0.7997765585846354,-0.47831995906611086,-1.3721580512128724,-1.4618179897863692,-1.3734136998303061,-0.9940851378144275,-1.3194130234430255,0.797647178709537,0.757102034630822,0.612566712051379,0.0,-0.5559648813792956,-0.6676990725251666,-0.8817744830577237,-0.2908457477992262,-1.1236469197549954,-1.1530302136469213,-1.0995874105621517,-0.7779567253766847,-0.015490272878545827,-0.9712365460942571,-0.9333135849448233,-0.9432156502824208,-0.8166979845948974,-0.9709159081569748,-0.000504483934849261,-1.5969609412239372
2000-01-19 00:00:00+07:00,-0.5923793127123456,-1.4089996424219755,-1.7036668475852816,-1.1376981015994072,-1.1961057842841816,-1.0646488650484784,-1.2814209073322524,0.3332451423592523,-0.24243688468331373,-0.24243688468331373,0.0,0.4756638451049976,1.5710417018685339,-0.7333768853132917,-0.8120580639341729,-0.2965243340473847,-0.057514892729542855,-0.8759808642650664,0.20998745001326052,-0.6796243690287692,-0.9346935471131109,-0.8156236805691338,-1.0236972563698379,-0.6406620626105946,-1.1293923572182047,-1.1886182624302024,-1.2100466898935751,-0.4490397709276011,0.9412887368909773,0.9488365104789881,1.0622438258904685,-0.7333768853132917,1.3495639751818518,1.131399332006468,1.2244033743830498,-0.24988761487738417,0.22773291481213612,1.0654484471929777,0.9551886316411277,0.9439610781675807,0.0,0.5964132425331505,-0.1672992925533741,-0.3512567153808083,-0.2965243340473847,-1.1363608897797994,-0.3318801382742655,-0.9375048020297404,-1.0198570001878644,-1.0293957166382846,-0.7735481226712063,-0.9135678697423978,-0.9330999624064599,-0.7844435040529828,-0.9337000119087424,-0.017033271092231284,-1.5969609412239372
2000-01-20 00:00:00+07:00,-2.109950952379583,-2.6287573166501486,-2.8173136520997444,-2.3511828717584873,-2.775402879999691,-2.4736805897332452,-1.268106405438036,-2.046460127397233,-0.0650551333683969,-0.0650551333683969,0.0,0.8357531691679545,0.6511157339720198,-1.005193129341195,-2.674162407385991,-1.811309213298521,-0.049836601383240565,-0.6803674062210325,0.20186438140369276,-0.6855597561247282,-1.217249067229739,-1.9188143121046994,-1.0558469339418066,-1.234034193309379,-2.3254496059460372,-2.7689777610925925,-1.9933266137958319,-1.183072941196283,1.4057215025867351,1.307329158829255,1.6199602572210128,-1.005193129341195,-0.23810710187701958,0.08017108307241518,0.2407838017199296,-0.10104811855883625,-0.06264559627276914,1.6308066806580266,1.3230637403746075,1.4142508078477534,0.0,-0.9759552975708867,0.38866087546937406,-0.4246706536484433,-1.811309213298521,-1.3016389402618427,-2.1446066692378225,-1.7810546332852943,0.4960512596153813,0.44537583792133545,-0.18048285240205378,-0.8962378953639055,-0.9133552137460038,-0.6769285808593702,-0.8749380735568985,-0.03012277526376876,-1.5969609412239372
2000-01-21 00:00:00+07:00,-1.4742118918626708,-1.6301932817799594,-1.3835482522887168,-1.7746816351936674,-0.970492260565944,-1.3100876334680474,-1.2543022911032724,-0.5007901790913039,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,0.6864658205872999,-1.055217904657329,-0.5197783948354069,-0.4917224878760228,-0.05328854878784761,-0.6322239937581406,0.19238726944872547,-0.6851032553190242,-1.329356069787918,-1.3450635324326785,-1.1741148899882872,-1.5723588631160388,-1.731038896083808,-1.7298595021175884,-1.8267044295558927,-0.14129836244971805,1.760369808048964,1.8280112550901995,1.83741290800985,-1.055217904657329,0.48768550569792646,-0.37712794751283824,-0.2985650484873832,-0.7708259140087581,-0.4899575646116825,1.839096556145166,1.8324292755440017,1.7621162493392484,0.0,-1.570803182646557,-0.5555004236122476,-0.9168029385788417,-0.4917224878760228,-1.3397803417876248,-1.540365008696364,-1.5430542058318164,-0.1476722064609867,0.5375490600813116,-0.2652064624405041,-0.87993201130111,-0.8960260876602876,-0.6769285808593702,-0.8749380735568985,-0.04081769764485247,-1.5969609412239372
2000-01-22 00:00:00+07:00,-0.8179642861763945,-1.183406057350738,-0.9078487438426216,-1.1479800668123419,-0.46719943241548584,-0.7842754222155264,-1.240027378346717,0.4233056733806251,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-0.09367961196301768,-1.285702554013761,0.057709661045220996,0.006567042057732193,-0.06983352964240266,-0.7046574535826651,0.17839722124977375,-0.6855597561247282,-1.2140796605229327,-0.8195091571976091,-1.24415502277725,-1.142946557991868,-1.3942204128249565,-1.5202753594017338,-1.308118710519045,0.26027268132854753,1.3592035489825556,1.3749317658393092,1.2750841886772968,-1.285702554013761,0.07942691192569684,-0.3659743262224917,-0.2686146269078466,-0.24988761487738417,0.23250354772844622,1.273738322680117,1.379659910948967,1.3594389841290424,0.0,-1.4600638055783832,-0.894869701358072,-1.007580037551397,0.006567042057732193,-1.1999294685322448,-1.4628980496864754,-1.3526525913126972,-1.0010425773737104,0.1688561714414067,-0.9994777494404072,-0.8608142059535855,-0.8797210017616068,-0.6769285808593702,-0.8749380735568985,-0.050838769535988225,-1.5969609412239372
2000-01-23 00:00:00+07:00,-2.2329973015417908,-1.266528875382377,-0.5511318409414484,-1.7973255215517407,-0.20687573531952153,-1.0574822047023582,-1.2253076484323784,0.4274733064735,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-1.298733225023103,-1.674060968727043,0.5998413053413193,0.07303959985614288,-0.08776010168171884,-0.7684146250353732,0.16305053015016457,-0.6905817032983758,-1.1906078045114639,-0.7876353370604601,-1.2671203379570626,-1.0050126038806384,-1.4881828037092621,-1.6130566027668656,-1.3933905206458628,0.595979725804846,1.0140297002133185,1.0122068534366975,1.0387343009061465,-1.674060968727043,-1.054624037410156,-1.2220147602565525,-0.9433184651500397,-0.39872711119593174,-0.5216892620862078,1.0356927506948101,1.0117848022155191,1.0165592163351749,0.0,0.6015337220331699,-1.2073979913390722,-0.6723938829531947,0.07303959985614288,-1.4669174992925156,-1.32345721360084,-1.3827792057333386,-2.017023731580665,-3.656332548197608,-0.9994777494404072,-0.8439022956087022,-0.8606041322202074,-0.6769285808593702,-0.8749380735568985,-0.060423036565083896,-1.5969609412239372
2000-01-24 00:00:00+07:00,-2.274012751262527,-1.3001699447439894,-0.6178459075529837,-1.921110836205687,0.15757744061482576,-0.845187735505315,-1.2101668428601084,0.43175443683019415,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,-0.9819465974884403,-1.7349513114353214,0.6375548110314827,0.42913401107474475,-0.10698739070946031,-0.8239329190478709,0.14544937475240738,-0.6965171999720604,-1.165597376533852,-0.721552007368409,-1.2763047003492187,-0.9095877397198491,-1.6315325225743893,-1.822536379127968,-1.592139311365754,1.0439099846129345,0.935849298569029,0.957414656410492,1.0097969732666325,-1.7349513114353214,-0.8278137215373242,-0.7730818751074998,-0.46725566239142724,-0.39872711119593174,0.40547127925841114,1.0059370541966763,0.9551886316411277,0.9375378175755583,0.0,0.20127556802743823,-1.583540401235248,-1.0284739650531276,0.42913401107474475,-1.8229012860318945,-1.493884523422594,-1.670791386467462,-0.7900517391172437,0.4914624490013236,-0.9994777494404072,-0.8323808093126253,-0.8436930497040943,-0.6769285808593702,-0.8749380735568985,-0.06988955446041674,-1.5969609412239372
2000-01-25 00:00:00+07:00,-0.5718715878519786,-0.8614988560953138,-0.8433354471569189,-0.9680372060924025,-0.22422995426272757,-0.23965395229361483,-1.194628255176946,-0.12459377628328175,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,0.3376101338788099,-1.290872868804541,-0.8167722521454432,-0.05078620274834092,-0.12319773572149777,-0.861234952713802,0.1296542603706643,-0.7015393663011599,-1.0888625815966269,-0.49531666016708614,-1.2648253496588788,-0.728283162778308,-1.0944450302417879,-0.8631401888721121,-1.1924724683980612,0.18961231392124106,1.1663647045179222,1.1553766771230074,1.3956489190924026,-1.290872868804541,0.35159939177762345,0.29487773523051275,0.30531996825108737,0.6431491563123801,0.6440976792460628,1.3927611086727536,1.1532752286514654,1.1644012642951744,0.0,-1.9795912988373752,-0.5942925437900732,-1.23700795846982,-0.05078620274834092,-0.8948002905205068,-1.4474043480166612,-1.1857504648693984,-0.7658617116361258,-1.4902618274381658,-0.6605833092866058,-0.8283766785299594,-0.8321721273784758,-0.6769285808593702,-0.8749380735568985,-0.07925208308261049,-1.5969609412239372
2000-01-26 00:00:00+07:00,-0.9820260850593399,-1.7129355876077685,-1.894357029230607,-1.7919773523783062,-1.1266861317252583,-0.9616356469644088,-1.1787138350714428,-0.6962146062658684,-0.46819551391506065,-0.46819551391506065,0.0,-0.24451480302091605,1.9803293790937349,-0.9850780938243415,-1.2056927795752534,-0.1198199193457868,-0.13343290481596623,-0.8594987373572468,0.11792073445110661,-0.7074749725525703,-1.0919015833763188,-0.8412785736976826,-1.2223388551963144,-0.7213417644663399,-1.653014804074186,-1.623173449026937,-1.572746808451307,-0.21068006329009661,1.6637506324319056,1.8244038890858836,1.718658440890848,-0.9850780938243415,1.3495639751818518,1.8591731212015488,1.7586464000020774,0.5687296148746289,0.6401974574175874,1.7200737701525295,1.8324292755440017,1.6639932970571236,0.0,-2.1268220993478697,-0.5598216123518117,-1.2450614353908396,-0.1198199193457868,-1.416062636290559,-1.3544439972047948,-1.6117424586692022,-0.08988487558493377,0.44537583792133545,-0.8300305293635065,-0.8277940195411022,-0.8281681925958237,-0.7271022152668869,-0.871020611000109,-0.09013827917313684,-1.5969609412239372
2000-01-27 00:00:00+07:00,-2.109950952379583,-2.689327569994089,-2.330756640667051,-2.7520606893320303,-1.4564294813801448,-1.8018599279373897,-1.1624473240434632,0.44520906266668453,-0.5488235900243934,-0.5488235900243934,0.0,-0.7846487891153513,1.790245899977992,-0.9487569581950539,0.33584676551017606,0.8992663366509711,-0.142758384241456,-0.8764149441281779,0.10753941052530598,-0.7074749725525703,-1.2231322365501935,-1.195016664906359,-1.233818205886654,-1.06487144200543,-2.8067282074812328,-2.7849556255911496,-2.756596923155139,-0.07694921911541958,2.045433253667144,2.1631838444676847,2.1047881994007227,-0.9487569581950539,1.168116075299438,2.2997411621702186,1.9906689771657287,1.4617665927859156,0.8775570273062039,2.1068978246286068,2.172006298990286,2.048930128251235,0.0,-2.890278286408818,-1.0486303653354188,-1.8700863876570943,0.8992663366509711,-2.3441638860762617,-2.9037831774025658,-2.8138023564516432,0.3697256465563076,0.5375490600813116,-0.9712365460942571,-0.8275017214055862,-0.8275855621278057,-0.8346171384604995,-0.890607923784057,-0.10346271591055178,-1.5969609412239372
